GEOID10,CountyCode,CountyName,Food_Desert_Tot_Pop,Food_Desert_Pct_Lowa_Pop,Food_Desert_lowa_Pop,Food_Desert_Pct_Lowi,Food_Desert_Lowi,Food_Desert_Pct_Hunv,Food_Desert_Hunv,Food_Desert_Pct_Kids,Food_Desert_Kids,Food_Desert_Pct_Seniors,Food_Desert_Seniors,Food_Desert_mrfei,Spatial_Measures_grocerystore_Density,Spatial_Measures_fastfood_Density,Spatial_Measures_grocerystore_Distance,Spatial_Measures_fastfood_Distance,Spatial_Measures_Liquor_Density,Spatial_Measures_Liquor_Distance
26163537800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78947368,1.183675,4.240000,0.430171,0.300000,2.690000,0.260000
26163538100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.020427,2.400000,0.673450,0.270000,2.640000,0.360000
26163538200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,1.560000,0.783013,0.380000,4.170000,0.310000
26163538300,26163,Wayne,3458,70.1,2425,19.8,684,26.5,490,15.4,531,3,104,0,0.000000,1.620000,0.919321,0.360000,3.390000,0.260000
26163538400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,1.165545,7.580000,0.375255,0.190000,4.800000,0.240000
26163538500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.523809524,0.693854,4.080000,0.481844,0.290000,6.550000,0.210000
26163538600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.131408,6.560000,0.635593,0.180000,2.970000,0.260000
26163538700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,1.129636,5.940000,0.527068,0.230000,6.760000,0.200000
26163538800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,4.800000,0.881464,0.300000,6.100000,0.260000
26163538900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.410000,0.841140,0.290000,5.030000,0.260000
26163539000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.407932,3.820000,0.569152,0.310000,6.560000,0.240000
26163539100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.149991,2.270000,0.488473,0.310000,5.400000,0.240000
26163539200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.060000,0.834745,0.320000,4.050000,0.250000
26163539300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,0.000000,5.190000,0.753706,0.360000,2.520000,0.300000
26163539400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347826087,0.131264,3.730000,0.646704,0.370000,6.350000,0.200000
26163539500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.000015,3.410000,0.665767,0.330000,7.240000,0.240000
26163539600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.545454545,1.331775,4.710000,0.372477,0.310000,6.870000,0.230000
26163539700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,1.496272,4.980000,0.357958,0.270000,7.480000,0.220000
26163540100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,1.260000,0.713644,0.360000,2.420000,0.280000
26163540200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.000000,1.320000,0.742976,0.370000,7.610000,0.240000
26163540300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,0.034697,0.880000,0.525502,0.370000,6.220000,0.250000
26163540400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,1.441575,3.930000,0.433502,0.270000,5.740000,0.230000
26163540500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,0.505044,4.100000,0.464055,0.220000,5.760000,0.230000
26163540600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761904762,0.000000,2.880000,0.880601,0.290000,4.150000,0.270000
26163540700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.000000,4.390000,0.812646,0.280000,5.370000,0.270000
26163540800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.666913,1.680000,0.415121,0.400000,5.470000,0.260000
26163540900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.523809524,0.000000,6.690000,0.718479,0.250000,7.790000,0.240000
26163541000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761904762,0.000000,0.950000,0.992390,0.470000,6.820000,0.260000
26163541100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761904762,0.000000,0.750000,0.804973,0.390000,5.110000,0.310000
26163541200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,1.153869,5.130000,0.491688,0.400000,7.860000,0.220000
26163541300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.000000,8.560000,1.093557,0.180000,11.770000,0.160000
26163541400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.253602,5.890000,0.754342,0.290000,3.740000,0.280000
26163541500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.946400,4.610000,0.519457,0.400000,3.550000,0.290000
26163541700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.000865,1.540000,0.708843,0.380000,4.820000,0.290000
26163541800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0.000000,2.220000,0.798380,0.470000,6.290000,0.250000
26163542100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.851867,1.640000,0.444327,0.430000,6.200000,0.200000
26163542200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.523809524,0.478778,2.840000,0.470777,0.440000,4.340000,0.210000
26163542300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.523809524,0.000000,12.210000,0.751877,0.170000,14.780000,0.110000
26163542400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.000000,9.270000,0.644639,0.200000,13.330000,0.140000
26163542500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,1.021208,5.250000,0.426390,0.360000,5.470000,0.190000
26163542600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,1.049123,1.920000,0.468269,0.490000,8.170000,0.190000
26163542700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.030235,1.530000,0.661747,0.430000,4.650000,0.300000
26163542800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.023042,0.170000,0.580277,0.500000,4.370000,0.280000
26163542900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,2.496929,6.240000,0.373633,0.320000,4.260000,0.300000
26163543000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347826087,2.087449,9.820000,0.389375,0.210000,6.820000,0.210000
26163543100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,0.000000,3.070000,0.676039,0.250000,4.590000,0.210000
26163543200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,2.322510,5.940000,0.359484,0.210000,2.900000,0.310000
26163543400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,1.870000,0.699337,0.340000,1.790000,0.340000
26163543500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,1.860000,0.599408,0.290000,2.170000,0.300000
26163543600,26163,Wayne,3254,100,3254,42.7,1369,36.4,359,43.3,1410,4.7,154,0,0.000000,2.040000,1.060129,0.300000,2.930000,0.240000
26163543700,26163,Wayne,3445,100,3445,50.1,1700,28.4,296,44.6,1537,3.8,132,0,0.000000,2.170000,1.032495,0.340000,3.860000,0.300000
26163543800,26163,Wayne,2152,100,2152,32.6,712,15.9,120,38.1,819,5.5,119,0,0.000000,0.000000,1.369180,0.690000,2.790000,0.240000
26163543900,26163,Wayne,1511,100,1511,31.3,460,19,119,31.9,482,5.4,82,0,0.000000,0.000000,0.903620,0.610000,0.760000,0.360000
26163544000,26163,Wayne,2735,100,2735,12,325,4.1,48,26.1,715,7,192,0,0.000000,2.090000,1.399256,0.350000,0.260000,0.460000
26163544100,26163,Wayne,2707,100,2707,12.5,317,10.2,113,31,839,4.8,129,0,0.000000,1.330000,1.514420,0.370000,4.280000,0.300000
26163544200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.185265,1.710000,0.585479,0.350000,2.440000,0.330000
26163544300,26163,Wayne,3352,38.4,1287,11.5,384,6.1,83,12.1,405,2,68,0,0.000000,2.490000,1.092917,0.270000,8.260000,0.220000
26163545100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.000000,4.550000,0.662064,0.250000,5.610000,0.220000
26163545200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.000000,5.910000,0.782841,0.220000,7.030000,0.210000
26163545300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.000000,2.530000,1.040466,0.280000,7.940000,0.220000
26163545400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.24137931,0.000000,3.670000,1.291851,0.240000,4.500000,0.250000
26163545500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18181818,0.000000,7.190000,1.111718,0.250000,9.780000,0.220000
26163545600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.875,0.000000,7.540000,0.674109,0.240000,12.370000,0.210000
26163545700,26163,Wayne,2661,100,2661,14,366,8.2,88,27,719,13,345,12.5,0.000000,4.940000,0.803153,0.290000,11.770000,0.190000
26163545800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,7.640000,1.028373,0.240000,7.870000,0.180000
26163545900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,4.240000,0.961881,0.280000,7.150000,0.230000
26163546000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.051800,4.420000,0.706617,0.250000,7.400000,0.220000
26163546100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,1.193283,2.440000,0.487279,0.330000,6.860000,0.220000
26163546200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.590000,0.984046,0.510000,2.770000,0.360000
26163546300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.970000,0.775089,0.510000,1.480000,0.330000
26163546400,26163,Wayne,1738,100,1738,23.8,402,18.6,101,37.3,649,4.9,86,0,1.518723,1.540000,0.322163,0.350000,5.570000,0.250000
26163546500,26163,Wayne,2591,32.4,839,4.7,119,3.4,36,8.5,219,3.4,89,11.11111111,2.438481,1.240000,0.277225,0.360000,5.190000,0.210000
26163546600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,1.337282,0.910000,0.345297,0.400000,9.420000,0.190000
26163546700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.035841,4.310000,0.727166,0.240000,7.980000,0.210000
26163546800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.001158,1.520000,0.608852,0.320000,4.980000,0.240000
26163546900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.000000,4.940000,0.854891,0.280000,4.940000,0.250000
26163550100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000000,1.380000,1.349010,0.470000,2.200000,0.390000
26163550200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.000000,5.980000,1.098547,0.230000,18.810000,0.180000
26163550300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.433714,1.300000,0.513598,0.440000,3.780000,0.320000
26163550400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4.482321,16.120000,0.335492,0.280000,25.860000,0.170000
26163550500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.954978,4.480000,0.374807,0.250000,3.320000,0.270000
26163550600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.505007,3.920000,0.723787,0.500000,5.570000,0.350000
26163550700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,0.550465,4.910000,0.559489,0.410000,7.230000,0.340000
26163550800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.000000,3.090000,1.093866,0.690000,3.880000,0.270000
26163550900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,1.399148,1.380000,0.860000,0.430000
26163551100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.426575,1.040000,0.819183,0.630000,4.490000,0.270000
26163551200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.573765,7.470000,0.498309,0.220000,9.840000,0.190000
26163551300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,1.703497,6.040000,0.388811,0.310000,8.320000,0.220000
26163551400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,1.352108,9.390000,0.376825,0.240000,4.580000,0.290000
26163551500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857,0.400986,0.650000,0.529030,0.400000,2.400000,0.400000
26163551600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857,1.339523,3.490000,0.398766,0.440000,5.720000,0.360000
26163551700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,0.917037,0.900000,0.540000,0.440000
26163551800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.002258,8.750000,0.566670,0.250000,9.340000,0.250000
26163552000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.255319149,1.984529,16.750000,0.298182,0.130000,48.090000,0.100000
26163552100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.000826,4.880000,0.635213,0.260000,29.540000,0.150000
26163552200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81081081,0.113966,10.930000,0.456959,0.170000,30.250000,0.130000
26163552300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.523809524,3.079298,22.350000,0.236398,0.110000,59.350000,0.070000
26163552400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.703703704,0.527854,7.010000,0.410331,0.210000,13.140000,0.180000
26163552800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350780,8.850000,0.416952,0.240000,11.910000,0.290000
26163553000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.78947368,1.695615,4.170000,0.386442,0.290000,6.030000,0.320000
26163553100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.365193,2.330000,0.482067,0.310000,8.130000,0.200000
26163553200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,1.770000,0.770894,0.410000,8.540000,0.210000
26163553300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,0.703703,0.470000,6.070000,0.170000
26163553400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,2.189078,9.180000,0.338269,0.240000,10.650000,0.170000
26163553600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.486711,2.740000,0.551302,0.410000,2.270000,0.370000
26163553800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,1.071702,4.420000,0.424309,0.290000,7.560000,0.160000
26163554100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,1.370766,5.880000,0.463349,0.290000,7.680000,0.200000
26163554200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,1.387342,6.360000,0.509792,0.190000,11.470000,0.190000
26163554300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.245835,3.000000,0.599019,0.300000,4.240000,0.290000
26163554400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.000000,2.290000,0.844337,0.290000,7.420000,0.260000
26163554500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,4.150000,1.453244,0.280000,9.330000,0.200000
26163554600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.048977,3.460000,0.842304,0.390000,3.360000,0.330000
26163554700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.000000,1.250000,1.438131,0.550000,3.720000,0.280000
26163554800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,3.920000,1.855575,0.360000,5.030000,0.330000
26163554900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.300000,1.406398,0.530000,1.850000,0.490000
26163555100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,7.130000,1.274204,0.250000,7.320000,0.250000
26163555300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.079792,3.500000,0.807317,0.270000,4.600000,0.240000
26163555400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,0.316528,4.810000,0.593974,0.230000,5.540000,0.230000
26163555500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,1.426456,5.740000,0.485003,0.300000,5.510000,0.280000
26163555600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,0.000000,1.660000,1.287136,0.370000,1.800000,0.360000
26163556100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011295,4.700000,0.772009,0.260000,5.680000,0.250000
26163556200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.993928,3.870000,0.515991,0.320000,4.200000,0.260000
26163556300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.135351,3.390000,0.692561,0.370000,4.530000,0.270000
26163556400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.760169,2.960000,0.737668,0.600000,2.960000,0.310000
26163556500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.15151515,1.102378,7.640000,0.578764,0.260000,12.370000,0.190000
26163556600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.000000,0.540000,1.334481,0.650000,2.360000,0.340000
26163556700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.139332,1.750000,0.782630,0.520000,2.660000,0.360000
26163556800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.016641,2.200000,0.880803,0.480000,1.940000,0.580000
26163556900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,2.000000,0.843762,0.530000,1.380000,0.470000
26163557000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.551851,3.240000,0.593502,0.320000,3.390000,0.320000
26163557100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.42857143,0.157261,3.590000,0.636315,0.380000,4.340000,0.280000
26163557200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.213412,5.340000,0.646154,0.390000,4.770000,0.350000
26163557300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.000000,1.810000,0.985495,0.420000,0.780000,0.580000
26163557400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000000,2.190000,1.566744,0.480000,1.250000,0.410000
26163557500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.000000,1.910000,1.716449,0.510000,4.150000,0.270000
26163557600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71428571,0.000000,7.420000,0.845814,0.310000,5.450000,0.270000
26163557700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.000000,1.990000,1.091296,0.570000,0.990000,0.390000
26163557900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0.000000,1.050000,1.560840,0.550000,1.280000,0.520000
26163558000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.000000,1.260000,0.910311,0.370000,1.380000,0.390000
26163558100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1.606907,5.880000,0.403059,0.340000,4.940000,0.280000
26163558200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.52941176,0.234433,2.340000,0.604332,0.390000,6.860000,0.230000
26163558300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.843137255,0.433059,3.660000,0.896448,0.420000,4.710000,0.360000
26163558400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.000000,4.000000,1.904242,0.310000,3.820000,0.230000
26163558500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.000000,1.460000,1.083814,0.370000,4.010000,0.260000
26163558600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.554113,5.380000,0.581277,0.400000,6.260000,0.330000
26163558700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.000000,4.190000,0.900135,0.240000,6.560000,0.270000
26163558800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.930000,1.127907,0.430000,1.590000,0.480000
26163558900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,3.376112,14.510000,0.396449,0.240000,11.700000,0.240000
26163559000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,1.750000,0.697167,0.330000,1.740000,0.340000
26163559100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.263157895,0.529005,5.200000,0.593212,0.250000,7.140000,0.260000
26163559200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,4.080000,0.836917,0.250000,6.560000,0.250000
26163560100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.942722,6.250000,0.482089,0.300000,20.570000,0.210000
26163560200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,0.905135,3.150000,0.767485,0.500000,5.120000,0.350000
26163560300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0.467684,3.320000,0.946502,0.420000,3.100000,0.440000
26163560400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.440228,2.040000,0.823758,0.510000,1.610000,0.550000
26163561200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.260000,2.811730,1.000000,0.170000,1.360000
26163561300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.750000,1.760243,0.800000,1.810000,0.600000
26163561600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.044884,1.000000,1.063177,0.630000,0.740000,0.490000
26163561700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.000000,2.380000,3.481111,0.850000,2.370000,0.540000
26163561900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,3.597244,1.810000,0.540000,0.750000
26163562300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,3.322358,1.080000,0.780000,0.590000
26163562400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.000000,2.590000,2.727559,0.700000,1.140000,0.490000
26163562500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.000000,0.000000,1.806756,0.610000,10.360000,0.200000
26163562600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.000000,11.840000,2.340287,0.430000,15.650000,0.290000
26163562700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0.000000,20.230000,2.653658,0.180000,17.080000,0.190000
26163562800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.000000,2.130000,2.221433,0.440000,5.770000,0.210000
26163562900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.53846154,0.000000,8.940000,2.216784,0.220000,1.510000,0.330000
26163563200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000000,0.000000,1.466028,0.810000,0.800000,0.470000
26163563300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.000000,1.700000,1.544530,0.410000,1.780000,0.360000
26163563400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.000000,1.640000,1.535275,0.410000,2.820000,0.280000
