GEOID10,CountyCode,CountyName,Food_Desert_Tot_Pop,Food_Desert_Pct_Lowa_Pop,Food_Desert_lowa_Pop,Food_Desert_Pct_Lowi,Food_Desert_Lowi,Food_Desert_Pct_Hunv,Food_Desert_Hunv,Food_Desert_Pct_Kids,Food_Desert_Kids,Food_Desert_Pct_Seniors,Food_Desert_Seniors,Food_Desert_mrfei,Spatial_Measures_grocerystore_Density,Spatial_Measures_fastfood_Density,Spatial_Measures_grocerystore_Distance,Spatial_Measures_fastfood_Distance,Spatial_Measures_Liquor_Density,Spatial_Measures_Liquor_Distance
26163579300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,0.56,1.841772,0.37,2.55,0.28
26163579500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.61,2.255639,0.55,3.69,0.5
26163579600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,0,1.282525,0.54,1.42,0.41
26163579700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0,3.62,1.171924,0.29,10.85,0.28
26163579800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,5.93,1.58473,0.24,9.75,0.2
26163579900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059011,3.74,0.937207,0.42,4.7,0.29
26163580100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,0.77,2.222089,0.6,6.31,0.44
26163580200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,0.05,1.660226,0.56,4.86,0.2
26163580300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,1.66,1.433552,0.33,5.74,0.21
26163580400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.99,1.08973,0.22,5.81,0.19
26163580500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,1.449044,8.94,0.408322,0.21,11.27,0.16
26163580600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4.42,0.820329,0.19,18.13,0.14
26163580700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.882352941,0,5.6,1.606617,0.3,20.85,0.24
26163580800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,0,5.36,1.127048,0.28,13.76,0.21
26163580900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05263158,1.031454,2.07,0.43699,0.39,7.99,0.2
26163581100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.375,0.635093,7.22,0.523018,0.23,9.63,0.2
26163581200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.011902,5.67,0.842277,0.34,8.63,0.24
26163581500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.39,0.981571,0.17,6.77,0.18
26163581600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761904762,0.984863,3.77,0.485926,0.41,4.28,0.35
26163581800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.695652174,0.29339,9.72,0.624113,0.2,11.98,0.17
26163581900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.695652174,0.440654,11.19,0.53841,0.22,11.39,0.21
26163582000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1.865545,15.79,0.314939,0.15,14.19,0.15
26163582100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.001503,4.08,0.699748,0.36,5.58,0.27
26163583000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.703703704,0.106903,1.35,0.866143,0.36,3.71,0.29
26163583100,26163,Wayne,4471,34.1,1524,5.9,259,0.7,11,10.7,479,2.3,101,7.692307692,0.197167,1.25,1.298716,0.46,4.66,0.36
26163583200,26163,Wayne,3185,39.4,1255,5.7,179,4.9,60,10.8,345,3.4,109,8.333333333,0.00015,0.95,1.063306,0.39,4.97,0.29
26163583300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,1.514985,10.67,0.432675,0.2,5.44,0.23
26163583400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.030373,7.36,0.767682,0.23,11.7,0.22
26163583500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,1.156765,1.7,0.512744,0.31,4.07,0.26
26163583600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0,4.9,0.733975,0.28,7.06,0.25
26163583700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.001322,2.98,1.225864,0.54,3.12,0.38
26163583800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347826087,0,3.78,1.897489,0.52,2.4,0.36
26163583900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,12.14,1.352583,0.22,6.21,0.25
26163584000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.052364,3.32,0.829319,0.29,3.2,0.3
26163584100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.120028,4.8,0.820502,0.27,4.38,0.29
26163584200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.41,1.148331,0.31,5.11,0.23
26163584300,26163,Wayne,1915,45.8,877,3.4,57,2.8,21,10.9,210,4.7,90,0,0,0.7,1.896747,0.62,3.34,0.31
26163584400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3.46,1.395635,0.43,2.64,0.36
26163584500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.986479,8.59,0.599169,0.29,4.56,0.25
26163584600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.695652174,0.006909,2.94,0.979688,0.44,1.46,0.47
26163584700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.87,1.094288,0.56,2.03,0.38
26163584800,26163,Wayne,6761,52.1,3523,17.1,1150,11,263,21.5,1454,2,133,11.11111111,0,4.31,1.932189,0.49,2.18,0.39
26163585500,26163,Wayne,2443,94.6,2311,12,291,4.7,45,25.5,623,7.4,181,5.882352941,0,1.8,2.397672,0.39,3.54,0.36
26163585600,26163,Wayne,2364,41.5,982,6.6,157,2.3,20,10.7,254,3.3,77,6.25,0,0.73,1.717133,0.68,2.13,0.39
26163585700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.99,2.90905,0.56,3.93,0.45
26163585800,26163,Wayne,3999,100,3999,12.3,490,4.9,73,31.5,1261,6.5,260,0,0,0.61,2.103332,0.74,0.67,0.62
26163585900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,1.42,3.738721,0.54,1.62,0.51
26163586200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0,0.74,3.704892,0.72,1.69,0.58
26163586300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.26,4.458171,0.64,0.73,0.58
26163587000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.89,1.618653,0.26,5.11,0.31
26163587900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.005264,0.36,1.829137,0.71,0.38,0.68
26163588000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.468414,2.17,1.005865,0.56,2.34,0.57
26163588100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,0.111069,0.7,1.22744,1.09,1.09,0.63
26163588200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.205234,3.09,0.98498,0.64,2.63,0.41
26163588300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.84,1.93939,0.73,0.5,0.75
26163588400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.27,2.779491,1.11,0.68,0.68
26163589300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.05,4.61857,1.82,0.17,1.25
26163589400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.018377,0.13,2.879679,2.03,0.3,1.24
26163590400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.33,4.367041,1.09,0.38,0.98
26163590500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,0.26,4.391551,1.57,0.33,0.84
26163590600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.496283,1.93,0.01,1.47
26163591501,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02995,1.28,0.982044,0.51,1.25,0.51
26163591502,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08462,0.62,1.254682,0.6,1.4,0.41
26163591600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.152384,1.01,1.172089,0.95,0.7,0.56
26163591700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.018732,0.44,1.361753,0.88,1.05,0.72
26163591800,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.568473,2.65,0.713729,0.4,4.39,0.28
26163591900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.51637,2.95,0.661888,0.45,1.86,0.34
26163592000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.680317,1.11,1.27,0.61
26163593000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.34482759,1.164304,4.94,0.702458,0.36,4.15,0.34
26163593200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.77,0.88232,0.53,2.21,0.37
26163593300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.12,1.134699,0.83,1.25,0.47
26163594000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.230937,1.03,0.914151,0.62,5.54,0.27
26163594100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.17,1.025221,0.34,6.57,0.3
26163594200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.211679,4.53,0.666988,0.29,4.1,0.3
26163594300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.76470588,0.425331,5.98,0.670608,0.28,5.87,0.24
26163594400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.89,1.545403,0.47,2.47,0.34
26163594500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.61,1.086712,0.35,1.51,0.33
26163595000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,0.06487,2.9,0.846004,0.52,4.5,0.25
26163595100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.416715,2.45,0.828677,0.64,3.86,0.37
26163595200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.555874,1.77,0.771482,0.46,3.69,0.34
26163596100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0.000043,0.2,1.941724,0.8,0.65,0.59
26163596200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0.269198,1.61,1.404376,1.13,2.44,0.7
26163596300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0.05,1.613865,1.06,0.11,0.78
26163597000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.95,1.702739,0.61,1.62,0.44
26163598000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,2.12,1.747436,0.61,2.45,0.6
26163599000,26163,Wayne,3839,99.7,3826,8,306,8.3,125,28,1076,11.2,431,7.142857143,0,1.99,1.834047,0.6,2.07,0.49
26163599100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.09,1.982046,0.56,0.84,0.48
26163985000,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482038,2.31,0.369302,0.25,4.11,0.21
26163985100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.93,0.916824,0.35,1.93,0.31
26163985200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462631,4,0.691686,0.23,1.43,0.3
26163985300,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374127,2.09,0.576454,0.47,4.98,0.22
26163985400,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.19,4.390083,0.54,4.44,0.57
26163985500,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.245688,1.08,0,0.82
26163985600,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.412654,1.03,0.29,0.64
26163985700,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005249,0.08,0.985129,0.75,0.06,0.6
26163985900,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.221064,0.5,0,0.45
26163990100,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.878373,1.88,0,0.29
26163990200,26163,Wayne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.160975,1.07,0,1.48
